"main.id","hpq_prog.id","hpq_prog_mem.id","hpq_prog_mem_refno"
"1435704","0","1","2"
"1435705","0","0","1"
"1435705","0","1","2"
"1436756","0","0","1"
"1440946","0","0","1"
"1440946","0","1","2"
"1440941","0","0","1"
"1441953","0","0","1"
"1441953","0","1","2"
"1441953","0","2","3"
"1442946","0","0","1"
"1442946","0","1","2"
"1443067","0","0","1"
"1443120","0","0","1"
"1443120","0","1","2"
"1443120","0","2","3"
"1444083","0","0","1"
"1447321","0","0","1"
"1447321","0","1","3"
"1449789","0","0","1425016297967"
"1449792","0","0","1425016297967"
"1449792","0","1","1425016297968"
"1449801","0","0","1425016297966"
"1453125","0","0","1425016297969"
"1453144","0","0","1425016297965"
"1453145","0","0","1425016297956"
"1424706","0","0","1"
"1424706","0","1","2"
"1424706","0","2","3"
"1424706","0","3","4"
"1458250","0","0","1425016297936"
"1458250","0","1","1425016297937"
"1458905","0","0","1"
"1469727","0","0","7"
"1469728","0","0","5"
"1469732","0","0","1"
"1469733","0","0","2"
"1469736","0","0","1"
"1469736","0","1","3"
"1469736","0","2","5"
"1476239","0","0","5"
"1476239","0","1","6"
"1476239","0","2","7"
"1476239","0","3","8"
"1476239","1","0","5"
"1476239","1","1","6"
"1476239","1","2","7"
"1476239","1","3","8"
"1476239","2","0","5"
"1476239","2","1","6"
"1476239","2","2","7"
"1476239","2","3","8"
"1476243","0","0","1"
"1476243","0","1","2"
"1476243","0","2","3"
"1476243","1","0","1"
"1476243","1","1","2"
"1476243","1","2","3"
"1476245","0","0","3"
"1476246","0","0","3"
"1476246","0","1","4"
"1476247","0","0","1"
"1476247","0","1","2"
"1476247","0","2","3"
"1476247","0","3","4"
"1480772","0","0","1"
"1480788","0","0","2"
"1481527","0","0","1"
"1482338","0","0","1"
"1482338","0","1","2"
"1482338","0","2","3"
"1482338","0","3","4"
"1482340","0","0","2"
"1482342","0","0","8"
"1482344","0","0","1"
"1482344","0","1","2"
"1482344","0","2","3"
"1482344","0","3","4"
"1482344","1","0","1"
"1482344","1","1","2"
"1482344","1","2","3"
"1482344","1","3","4"
"1482345","0","0","1"
"1482345","0","1","2"
"1482345","1","0","1"
"1486276","0","0","1"
"1486281","0","0","3"
"1486282","0","0","1"
"1486282","0","1","2"
"1486289","0","0","1"
"1486289","0","1","2"
"1486289","1","0","1"
"1487636","0","0","1"
"1504835","0","0","2"
"1504836","0","0","1"
"1504836","0","1","2"
"1504836","1","0","3"
"1504837","0","0","1"
"1504837","1","0","1"
"1504839","0","0","1"
"1504842","0","0","1"
"1504843","0","0","1"
"1504843","1","0","2"
"1505885","0","0","1"
"1506377","0","0","2"
"1506403","0","0","1"
"1506403","0","1","2"
"1508485","0","0","14"
"1508485","0","1","12"
"1508485","0","2","13"
"1508495","0","0","25"
"1508720","0","0","2"
"1508727","0","0","1"
"1508727","0","1","2"
"1508728","0","0","1"
"1508728","0","1","2"
"1510021","0","0","3"
"1510720","0","0","1"
"1510720","0","1","2"
"1510721","0","0","1"
"1510721","1","0","1"
"1510722","0","0","1"
"1510725","0","0","1"
"1510729","0","0","2"
"1534877","0","0","1"
"1534877","0","1","5"
"1534877","0","2","6"
"1534877","0","3","7"
"1534877","0","4","8"
"1534881","0","0","1"
"1534881","0","1","2"
"1534881","0","2","3"
"1534881","0","3","4"
"1534882","0","0","1"
"1534882","0","1","2"
"1534919","0","0","1"
"1534919","0","1","2"
"1534919","0","2","3"
"1534919","0","3","4"
"1534919","0","4","5"
"1534919","0","5","6"
"1534926","0","0","1"
"1534926","0","1","2"
"1534926","0","2","3"
"1534926","0","3","4"
"1534931","0","0","1"
"1534931","0","1","2"
"1534931","0","2","3"
"1534931","0","3","4"
"1534940","0","0","1"
"1534940","0","1","2"
"1534941","0","0","1"
"1534941","0","1","2"
"1534941","0","2","3"
"1534941","0","3","4"
"1534941","0","4","5"
"1534954","0","0","2"
"1534954","0","1","3"
"1534954","0","2","4"
"1535139","0","0","1"
"1535139","0","1","2"
"1535139","0","2","3"
"1535201","0","0","1"
"1535201","0","1","2"
"1535849","0","0","1"
"1535850","0","0","1"
"1537891","0","0","1"
"1537891","0","1","2"
"1537891","0","2","3"
"1537891","0","3","4"
"1537891","0","4","5"
"1538559","0","0","1"
"1538559","0","1","2"
"1538566","0","0","1"
"1538566","0","1","2"
"1538566","0","2","3"
"1538566","0","3","4"
"1538574","0","0","1"
"1538574","0","1","2"
"1538574","0","2","3"
"1538978","0","0","2"
"1538978","0","1","3"
"1538978","0","2","4"
"1538997","0","0","2"
"1538997","0","1","3"
"1538997","0","2","4"
"1538999","0","0","1"
"1538999","0","1","2"
"1538999","0","2","3"
"1539717","0","0","1"
"1539721","0","0","1"
"1539722","0","0","1"
"1539723","0","0","2"
"1539726","0","0","1"
"1539727","0","0","1"
"1539815","0","0","1"
"1539815","0","1","2"
"1539819","0","0","1"
"1539822","0","0","1"
"1539830","0","0","1"
"1539835","0","0","3"
"1539837","0","0","3"
"1540131","0","0","1"
"1540132","0","0","3"
"1540135","0","0","2"
"1540137","0","0","2"
"1540262","0","0","1"
"1540285","0","0","1"
"1540288","0","0","1"
"1540290","0","0","1"
"1540294","0","0","1"
"1540318","0","0","1"
"1540459","0","0","1"
"1540459","0","1","3"
"1540463","0","0","1"
"1540466","0","0","3"
"1540468","0","0","1"
"1540468","0","1","2"
"1540471","0","0","1"
"1540471","0","1","2"
"1540471","0","2","3"
"1540505","0","0","1"
"1540506","0","0","2"
"1540507","0","0","2"
"1540508","0","0","3"
"1540643","0","0","4"
"1540838","0","0","3"
"1540839","0","0","1"
"1540894","0","0","2"
"1540898","0","0","2"
"1540904","0","0","1"
"1540988","0","0","2"
"1540994","0","0","3"
"1541007","0","0","1"
"1541010","0","0","1"
"1541010","0","1","2"
"1541014","0","0","1"
"1541014","0","1","2"
"1541168","0","0","1"
"1541170","0","0","1"
"1541170","0","1","3"
"1541172","0","0","3"
"1541188","0","0","2"
"1541194","0","0","1"
"1541194","0","1","2"
"1542310","0","0","1"
"1546601","0","0","1"
"1546601","0","1","2"
"1546601","0","2","3"
"1546601","0","3","4"
"1549580","0","0","1"
"1549584","0","0","1"
"1549584","0","1","2"
"1549586","0","0","1"
"1549586","0","1","2"
"1549588","0","0","1"
"1549588","0","1","2"
"1549589","0","0","1"
"1549589","0","1","3"
"1549590","0","0","1"
"1549593","0","0","1"
"1549593","0","1","3"
"1549593","0","2","4"
"1549595","0","0","1"
"1549596","0","0","1"
"1549596","1","0","3"
"1549597","0","0","1"
"1549598","0","0","1"
"1549599","0","0","1"
"1549602","0","0","1"
"1549602","0","1","2"
"1549603","0","0","1"
"1549645","0","0","1"
"1549646","0","0","1"
"1549648","0","0","1"
"1549649","0","0","1"
"1549651","0","0","2"
"1549652","0","0","1"
"1549654","0","0","1"
"1549656","0","0","1"
"1549658","0","0","1"
"1549662","0","0","1"
"1549663","0","0","1"
"1549665","0","0","2"
"1549667","0","0","1"
"1549670","0","0","3"
"1549670","0","1","4"
"1549675","0","0","1"
"1549681","0","0","1"
"1549682","0","0","3"
"1549682","0","1","4"
"1549684","0","0","2"
"1549686","0","0","1"
"1549690","0","0","3"
"1549690","0","1","4"
"1549691","0","0","1"
"1549691","0","1","2"
"1549692","0","0","1"
"1549692","0","1","4"
"1549694","0","0","1"
"1549698","0","0","2"
"1549699","0","0","1"
"1549702","0","0","1"
"1549707","0","0","1"
"1549707","0","1","4"
"1549708","0","0","1"
"1549712","0","0","1"
"1549713","0","0","1"
"1549716","0","0","3"
"1549717","0","0","1"
"1549720","0","0","1"
"1549720","0","1","2"
"1549721","0","0","1"
"1549722","0","0","1"
"1549725","0","0","1"
"1549725","0","1","2"
"1549726","0","0","1"
"1549727","0","0","1"
"1549727","0","1","3"
"1549728","0","0","1"
"1549730","0","0","1"
"1549732","0","0","1"
"1549732","0","1","2"
"1549734","0","0","1"
"1549735","0","0","1"
"1549738","0","0","1"
"1554239","0","0","3"
"1554239","1","0","1"
"1554239","1","1","2"
"1554244","0","0","4"
"1554245","0","0","1"
"1554246","0","0","1"
"1554247","0","0","1"
"1554247","0","1","2"
"1554248","0","0","4"
"1554248","0","1","5"
"1562186","0","0","4"
"1562186","0","1","5"
"1562189","0","0","1"
"1562193","0","0","1"
"1562317","0","0","2"
"1562317","0","1","3"
"1562320","0","0","4"
"1562321","0","0","2"
"1562321","1","0","1"
"1565528","0","0","2"
"1565528","1","0","2"
"1565529","0","0","1"
"1565529","0","1","2"
"1565529","0","2","3"
"1565530","0","0","1"
"1565533","0","0","1"
"1565538","0","0","2"
"1565539","0","0","1"
"1565540","0","0","3"
"1565582","0","0","1"
"1565585","0","0","3"
"1565586","0","0","3"
"1565586","0","1","4"
"1565586","0","2","5"
"1565589","0","0","1"
"1565589","0","1","3"
"1565589","0","2","4"
"1565590","0","0","1"
"1565590","0","1","3"
"1565590","0","2","4"
"1565592","0","0","3"
"1565593","0","0","3"
"1565594","0","0","3"
"1565595","0","0","1"
"1565595","0","1","2"
"1565596","0","0","2"
"1565597","0","0","1"
"1565600","0","0","3"
"1567419","0","0","1"
"1568327","0","0","1"
"1568328","0","0","2"
"1568329","0","0","1"
"1568329","0","1","2"
"1568329","0","2","3"
"1568329","1","0","2"
"1568330","0","0","1"
"1568331","0","0","2"
"1568332","0","0","1"
"1568332","0","1","5"
"1568333","0","0","1"
"1568333","0","1","2"
"1568336","0","0","2"
"1568337","0","0","1"
"1568338","0","0","2"
"1568338","0","1","3"
"1568340","0","0","1"
"1568340","0","1","2"
"1568343","0","0","1"
"1568345","0","0","1"
"1568347","0","0","1"
"1568347","0","1","2"
"1568349","0","0","1"
"1568351","0","0","3"
"1568352","0","0","1"
"1568355","0","0","1"
"1568358","0","0","3"
"1568478","0","0","1"
"1568478","0","1","2"
"1568478","0","2","3"
"1568484","0","0","1"
"1568484","0","1","2"
"1568484","0","2","3"
"1568484","1","0","1"
"1568484","1","1","2"
"1568484","1","2","3"
"1568490","0","0","1"
"1568490","0","1","2"
"1568490","0","2","3"
"1568492","0","0","1"
"1568492","0","1","2"
"1568499","0","0","1"
"1568499","0","1","2"
"1568499","0","2","3"
"1568499","0","3","4"
"1568499","0","4","5"
"1568501","0","0","2"
"1568502","0","0","1"
"1568502","0","1","2"
"1575425","0","0","1"
"1575425","0","1","2"
"1575425","0","2","3"
"1576050","0","0","5"
"1576256","0","0","1"
"1576256","1","0","1"
"1577329","0","0","6"
"1577341","0","0","1"
"1577341","0","1","2"
"1577341","0","2","3"
"1577357","0","0","1"
"1577357","0","1","2"
"1580904","0","0","4"
"1581856","0","0","1"
"1581859","0","0","4"
"1581859","0","1","6"
"1581865","0","0","1"
"1581865","0","1","2"
"1581866","0","0","2"
"1581866","0","1","3"
"1581869","0","0","1"
"1581869","0","1","2"
"1581869","0","2","3"
"1581870","0","0","1"
"1581871","0","0","1"
"1581871","0","1","2"
"1588862","0","0","3"
"1588867","0","0","1"
"1588867","0","1","2"
"1588867","0","2","3"
"1588867","0","3","4"
"1588867","0","4","5"
"1588871","0","0","2"
"1588871","0","1","3"
"1588871","1","0","1"
"1590497","0","0","1"
"1590497","0","1","2"
"1590497","0","2","3"
"1590497","0","3","4"
"1590499","0","0","1"
"1590499","0","1","2"
"1590499","0","2","3"
"1590499","0","3","4"
"1590502","0","0","1"
"1590503","0","0","1"
"1590503","0","1","2"
"1590503","0","2","3"
"1590505","0","0","1"
"1590505","0","1","2"
"1590505","0","2","3"
"1590505","0","3","4"
"1590505","0","4","11"
"1590506","0","0","2"
"1590506","0","1","3"
"1590506","0","2","4"
"1590506","0","3","5"
"1590507","0","0","1"
"1590507","0","1","2"
"1591335","0","0","1"
"1591335","0","1","2"
"1591335","0","2","3"
"1591337","0","0","1"
"1591337","0","1","2"
"1591337","0","2","3"
"1591337","0","3","4"
"1591339","0","0","1"
"1591339","0","1","2"
"1591340","0","0","1"
"1591340","0","1","2"
"1591341","0","0","1"
"1591341","0","1","2"
"1591341","0","2","3"
"1591341","0","3","4"
"1591343","0","0","1"
"1591343","0","1","2"
"1591343","0","2","3"
"1591343","0","3","4"
"1591343","0","4","5"
"1591344","0","0","1"
"1591344","0","1","2"
"1591344","0","2","3"
"1591344","1","0","1"
"1591344","1","1","2"
"1591344","1","2","3"
"1591345","0","0","1"
"1591345","0","1","2"
"1591468","0","0","1"
"1593491","0","0","2"
"1595344","0","0","1"
"1596306","0","0","1"
"1596306","0","1","2"
"1596309","0","0","1"
"1596310","0","0","1"
"1596978","0","0","2"
"1597051","0","0","1"
"1597103","0","0","1"
"1603568","0","0","1"
"1603570","0","0","1"
"1603572","0","0","1"
"1603572","0","1","3"
"1603572","0","2","4"
"1603575","0","0","1"
"1603575","0","1","2"
"1603575","0","2","3"
"1603575","0","3","4"
"1603575","1","0","1"
"1603575","1","1","2"
"1603575","1","2","3"
"1603575","1","3","4"
"1603579","0","0","1"
"1604075","0","0","1"
"1604075","0","1","2"
"1604075","0","2","3"
"1604075","0","3","4"
"1604081","0","0","1"
"1604086","0","0","2"
"1604089","0","0","1"
"1604090","0","0","1"
"1604091","0","0","1"
"1604093","0","0","2"
"1604093","0","1","3"
"1604093","0","2","4"
"1604094","0","0","1"
"1604099","0","0","4"
"1605320","0","0","1"
"1605322","0","0","1"
"1605322","0","1","2"
"1605323","0","0","1"
"1605324","0","0","1"
"1605324","0","1","2"
"1605325","0","0","1"
"1605328","0","0","3"
"1605329","0","0","1"
"1605330","0","0","2"
"1605331","0","0","1"
"1605332","0","0","1"
"1605332","0","1","3"
"1605334","0","0","1"
"1605334","1","0","1"
"1605335","0","0","1"
"1605342","0","0","3"
"1605352","0","0","1"
"1605353","0","0","3"
"1606161","0","0","1"
"1606161","0","1","2"
"1606161","0","2","3"
"1606161","0","3","4"
"1606161","0","4","5"
"1606161","0","5","6"
"1606164","0","0","1"
"1606164","0","1","2"
"1606170","0","0","2"
"1606170","0","1","2"
"1606170","0","2","3"
"1606170","1","0","3"
"1606170","1","1","4"
"1606170","2","0","2"
"1606855","0","0","2"
"1606855","0","1","3"
"1606855","0","2","4"
"1606859","0","0","2"
"1606859","0","1","3"
"1606859","0","2","4"
"1606856","0","0","2"
"1606856","0","1","3"
"1606856","0","2","4"
"1607008","0","0","2"
"1607008","0","1","3"
"1607008","0","2","4"
"1607009","0","0","1"
"1607011","0","0","1"
"1607012","0","0","1"
"1607016","0","0","5"
"1612985","0","0","1"
"1612985","0","1","2"
"1612985","0","2","3"
"1612985","0","3","4"
"1612987","0","0","1"
"1612987","0","1","2"
"1612987","0","2","3"
"1612987","0","3","4"
"1612987","0","4","5"
"1612991","0","0","1"
"1612991","0","1","2"
"1612991","0","2","3"
"1612991","0","3","4"
"1612991","1","0","1"
"1612991","1","1","2"
"1612991","1","2","3"
"1612991","1","3","4"
"1621195","0","0","1"
"1621205","0","0","1"
"1632236","0","0","1"
"1632236","0","1","2"
"1635367","0","0","1"
"1635367","0","1","2"
"1650483","0","0","3"
"1655147","0","0","1"
"1655147","0","1","2"
"1655162","0","0","1"
"1655162","0","1","2"
"1655162","0","2","3"
"1655162","0","3","4"
"1655162","0","4","5"
"1655162","0","5","6"
"1655166","0","0","1"
"1655166","0","1","2"
"1655166","0","2","3"
"1655280","0","0","2"
"1655280","0","1","3"
"1655280","0","2","4"
"1655280","0","3","5"
"1655284","0","0","1"
"1655305","0","0","1"
"1655305","0","1","2"
"1655305","0","2","3"
"1665095","0","0","2"
"1665099","0","0","1"
"1665100","0","0","1"
"1665102","0","0","1"
"1665102","0","1","2"
"1665102","0","2","3"
"1670685","0","0","1"
"1670685","0","1","2"
"1670685","0","2","3"
"1670685","0","3","4"
"1670685","0","4","5"
"1670686","0","0","5"
"1670686","0","1","6"
"1670686","0","2","7"
"1670686","0","3","8"
"1670686","0","4","9"
"1670686","0","5","10"
"1670688","0","0","3"
"1670692","0","0","1"
"1670692","0","1","2"
"1670693","0","0","1"
"1670693","0","1","2"
"1670694","0","0","1"
"1670694","0","1","2"
"1670698","0","0","5"
"1670698","0","1","6"
"1670698","0","2","7"
"1670698","0","3","8"
"1670698","0","4","9"
"1670698","0","5","10"
"1670698","0","6","11"
"1670698","1","0","5"
"1670698","1","1","6"
"1670706","0","0","1"
"1670706","0","1","2"
"1670706","0","2","3"
"1670708","0","0","1"
"1670708","0","1","2"
"1670708","0","2","3"
"1670710","0","0","1"
"1670710","0","1","2"
"1670710","0","2","3"
"1670710","0","3","4"
"1670712","0","0","1"
"1670712","0","1","2"
"1670714","0","0","1"
"1670714","0","1","2"
"1670714","0","2","3"
"1670719","0","0","2"
"1672482","0","0","1"
"1672484","0","0","1"
"1672484","0","1","2"
"1672484","0","2","3"
"1672484","0","3","4"
"1672484","0","4","5"
"1672486","0","0","1"
"1672486","0","1","2"
"1672486","0","2","3"
"1672486","0","3","4"
"1672486","0","4","5"
"1672494","0","0","1"
"1672494","0","1","2"
"1672495","0","0","1"
"1672496","0","0","1"
"1673527","0","0","1"
"1673527","0","1","2"
"1673527","0","2","3"
"1673535","0","0","1"
"1673723","0","0","1"
"1673723","0","1","2"
"1673723","0","2","4"
"1673877","0","0","1"
"1673890","0","0","1"
"1673890","0","1","2"
"1673890","0","2","78"
"1673890","0","3","85"
"1673890","0","4","86"
"1673893","0","0","1"
"1673893","0","1","4"
"1673894","0","0","2"
"1673894","0","1","3"
"1673894","0","2","4"
"1673894","0","3","5"
"1673894","0","4","6"
"1673894","0","5","7"
"1673894","0","6","8"
"1673895","0","0","2"
"1673895","0","1","3"
"1673895","0","2","4"
"1673899","0","0","1"
"1673899","0","1","2"
"1673899","0","2","3"
"1673905","0","0","1"
"1673905","0","1","2"
"1673905","0","2","3"
"1673905","0","3","4"
"1673905","0","4","5"
"1673905","0","5","6"
"1673906","0","0","1"
"1673906","0","1","2"
"1673906","0","2","3"
"1673906","0","3","4"
"1673906","0","4","5"
"1673913","0","0","3"
"1673914","0","0","2"
"1674815","0","0","1"
"1674815","0","1","2"
"1674815","0","2","3"
"1674815","0","3","4"
"1674815","0","4","5"
"1674815","0","5","6"
"1683215","0","0","3"
"1683230","0","0","1"
"1683231","0","0","1"
"1683231","0","1","3"
"1683233","0","0","1"
"1683234","0","0","2"
"1683235","0","0","2"
"1683236","0","0","1"
"1683238","0","0","6"
"1683242","0","0","1"
"1688004","0","0","4"
"1688005","0","0","1"
"1688009","0","0","3"
"1688009","0","1","4"
"1688009","0","2","5"
"1688009","0","3","6"
"1688013","0","0","1"
"1688014","0","0","2"
"1688018","0","0","1"
"1688018","0","1","2"
"1688019","0","0","1"
"1688019","0","1","2"
"1688020","0","0","1"
"1688025","0","0","1"
"1688027","0","0","3"
"1688027","0","1","4"
"1688028","0","0","2"
"1688030","0","0","2"
"1688031","0","0","3"
"1691491","0","0","3"
"1691491","0","1","4"
"1691505","0","0","1"
"1691524","0","0","2"
"1691530","0","0","2"
"1691533","0","0","3"
"1691534","0","0","1"
"1691538","0","0","1"
"1691539","0","0","1"
"1691542","0","0","1"
"1691545","0","0","2"
"1691545","0","1","3"
"1691545","0","2","4"
"1691546","0","0","1"
"1691546","0","1","2"
"1691547","0","0","1"
"1691547","1","0","1"
"1691547","1","1","2"
"1691547","1","2","3"
"1691547","1","3","4"
"1691547","1","4","5"
"1691547","2","0","1"
"1691547","2","1","2"
"1691547","2","2","3"
"1691547","2","3","4"
"1691547","2","4","5"
"1691551","0","0","1"
"1691552","0","0","1"
"1694274","0","0","1"
"1694280","0","0","2"
"1701726","0","0","1"
"1701726","0","1","3"
"1701726","0","2","4"
"1730665","0","0","1"
"1740787","0","0","1"
"1740805","0","0","1"
"1758026","0","0","1"
"1758026","0","1","2"
"1758032","0","0","1"
"1759637","0","0","3"
"1759639","0","0","3"
"1759639","0","1","4"
"1759640","0","0","1"
"1759640","0","1","2"
"1759640","0","2","3"
"1759640","0","3","4"
"1759640","0","4","5"
"1759645","0","0","1"
"1759646","0","0","2"
"1759646","0","1","2"
"1759649","0","0","2"
"1759649","0","1","3"
"1759649","0","2","4"
"1765819","0","0","1"
"1765942","0","0","1"
"1766337","0","0","1"
"1766343","0","0","1"
"1766343","0","1","3"
"1766350","0","0","1"
"1766355","0","0","1"
"1766364","0","0","1"
"1766365","0","0","1"
"1766366","0","0","1"
"1766366","0","1","2"
"1766376","0","0","1"
"1766377","0","0","3"
"1766379","0","0","1"
"1766381","0","0","1"
"1766382","0","0","1"
"1766382","0","1","2"
"1766383","0","0","1"
"1766394","0","0","2"
"1766395","0","0","1"
"1766399","0","0","9"
"1766400","0","0","1"
"1766400","0","1","2"
"1766402","0","0","1"
"1766406","0","0","1"
"1766407","0","0","1"
"1766407","0","1","2"
"1766409","0","0","2"
"1766409","0","1","3"
"1766413","0","0","1"
"1766416","0","0","1"
"1766421","0","0","1"
"1766425","0","0","1"
"1766428","0","0","1"
"1766428","0","1","3"
"1766444","0","0","1"
"1766445","0","0","1"
"1766445","0","1","4"
"1766445","0","2","7"
"1766446","0","0","1"
"1766447","0","0","1"
"1766448","0","0","1"
"1766451","0","0","1"
"1766453","0","0","1"
"1766453","0","1","2"
"1766460","0","0","1"
"1766461","0","0","1"
"1766462","0","0","1"
"1766462","0","1","2"
"1766462","0","2","3"
"1766462","0","3","5"
"1766463","0","0","1"
"1766463","1","0","1"
"1766463","1","1","2"
"1766465","0","0","1"
"1766465","0","1","2"
"1766465","0","2","3"
"1766480","0","0","1"
"1766483","0","0","1"
"1766483","0","1","2"
"1766485","0","0","1"
"1766486","0","0","1"
"1766487","0","0","2"
"1766488","0","0","4"
"1766489","0","0","1"
"1766489","0","1","3"
"1766490","0","0","1"
"1766490","1","0","3"
"1766490","1","1","4"
"1766494","0","0","1"
"1766494","0","1","2"
"1766501","0","0","1"
"1766504","0","0","1"
"1766505","0","0","1"
"1766512","0","0","1"
"1766514","0","0","1"
"1766621","0","0","1"
"1766622","0","0","1"
"1766623","0","0","1"
"1766624","0","0","2"
"1766625","0","0","1"
"1766626","0","0","1"
"1766627","0","0","4"
"1766627","0","1","5"
"1766628","0","0","2"
"1766630","0","0","2"
"1766631","0","0","5"
"1766631","0","1","6"
"1766631","0","2","7"
"1766631","1","0","2"
"1766631","1","1","6"
"1766632","0","0","1"
"1766632","0","1","2"
"1766633","0","0","1"
"1766634","0","0","1"
"1766635","0","0","1"
"1766635","0","1","2"
"1766637","0","0","1"
"1766638","0","0","1"
"1766639","0","0","2"
"1766639","0","1","1"
"1766640","0","0","1"
"1766643","0","0","1"
"1766644","0","0","2"
"1766652","0","0","1"
"1766652","0","1","3"
"1766652","0","2","6"
"1766654","0","0","1"
"1766655","0","0","1"
"1766657","0","0","3"
"1766663","0","0","1"
"1766663","0","1","2"
"1766664","0","0","1"
"1766664","0","1","2"
"1766665","0","0","1"
"1766665","1","0","1"
"1766665","1","1","2"
"1766665","1","2","4"
"1766666","0","0","1"
"1766666","0","1","4"
"1766667","0","0","1"
"1766667","0","1","3"
"1766668","0","0","8"
"1766671","0","0","1"
"1766674","0","0","1"
"1766676","0","0","1"
"1766677","0","0","1"
"1766677","0","1","2"
"1766679","0","0","1"
"1766679","0","1","2"
"1766707","0","0","1"
"1766709","0","0","1"
"1766713","0","0","3"
"1766714","0","0","1"
"1766725","0","0","3"
"1766725","0","1","4"
"1766725","0","2","5"
"1766725","0","3","6"
"1766729","0","0","1"
"1766731","0","0","1"
"1766736","0","0","1"
"1766737","0","0","3"
"1766737","0","1","5"
"1766738","0","0","1"
"1766740","0","0","1"
"1766741","0","0","1"
"1766741","0","1","2"
"1766741","0","2","4"
"1766760","0","0","1"
"1766760","0","1","2"
"1766760","0","2","7"
"1766761","0","0","2"
"1766761","0","1","3"
"1766763","0","0","3"
"1766766","0","0","6"
"1766766","0","1","8"
"1766769","0","0","1"
"1766771","0","0","2"
"1766779","0","0","3"
"1769409","0","0","1"
"1770110","0","0","1"
"1770497","0","0","1"
"1772798","0","0","1"
"1772801","0","0","3"
"1772801","0","1","3"
"1772804","0","0","2"
"1772804","1","0","2"
"1772807","0","0","1"
"1772807","0","1","2"
"1772807","0","2","3"
"1772809","0","0","1"
"1772809","0","1","2"
"1772809","0","2","3"
"1772809","0","3","4"
"1772809","0","4","5"
"1772812","0","0","3"
"1772815","0","0","1"
"1772815","0","1","2"
"1772815","0","2","3"
"1772815","0","3","4"
"1772816","0","0","1"
"1772816","0","1","2"
"1772816","0","2","3"
"1772816","0","3","4"
"1772817","0","0","1"
"1772817","0","1","2"
"1772817","0","2","3"
"1772817","0","3","4"
"1772817","0","4","5"
"1772820","0","0","1"
"1772820","0","1","2"
"1773099","0","0","1"
"1773099","0","1","2"
"1773099","0","2","3"
"1773099","1","0","1"
"1773099","1","1","2"
"1773099","1","2","3"
"1773099","2","0","1"
"1773099","2","1","2"
"1773099","2","2","3"
"1773102","0","0","1"
"1773102","0","1","2"
"1773102","0","2","3"
"1773102","0","3","4"
"1773102","0","4","5"
"1773102","0","5","6"
"1773102","0","6","7"
"1773102","0","7","8"
"1773849","0","0","3"
"1773850","0","0","1"
"1773850","0","1","2"
"1773850","0","2","3"
"1773850","0","3","4"
"1773850","0","4","5"
"1773850","1","0","1"
"1773850","1","1","2"
"1773851","0","0","1"
"1773851","0","1","2"
"1773851","0","2","3"
"1773851","0","3","4"
"1773851","0","4","5"
"1773863","0","0","1"
"1773863","0","1","2"
"1773863","0","2","3"
"1773863","0","3","4"
"1773863","0","4","5"
"1773863","0","5","6"
"1773863","0","6","7"
"1773863","0","7","8"
"1779345","0","0","2"
"1779348","0","0","2"
"1779351","0","0","3"
"1779354","0","0","2"
"1779355","0","0","2"
"1779373","0","0","2"
"1779378","0","0","2"
"1779410","0","0","1"
"1779412","0","0","1"
"1779414","0","0","2"
"1779415","0","0","1"
"1779428","0","0","1"
"1779429","0","0","2"
"1779431","0","0","1"
"1787176","0","0","5"
"1787176","0","1","6"
"1787176","0","2","7"
"1787176","0","3","8"
"1787176","0","4","9"
"1787181","0","0","1"
"1787181","0","1","2"
"1787181","0","2","3"
"1787181","0","3","4"
"1787183","0","0","1"
"1787183","0","1","2"
"1787183","0","2","3"
"1787189","0","0","2"
"1787191","0","0","1"
"1787191","0","1","2"
"1787191","0","2","3"
"1787194","0","0","2"
"1787194","0","1","3"
"1787195","0","0","6"
"1787195","0","1","8"
"1787195","0","2","9"
"1787195","0","3","10"
"1787195","0","4","11"
"1787197","0","0","1"
"1787197","0","1","2"
"1787197","0","2","3"
"1787199","0","0","1"
"1787199","0","1","2"
"1787199","0","2","3"
"1787200","0","0","1"
"1787200","0","1","2"
"1787200","0","2","3"
"1787200","0","3","4"
"1787200","1","0","4"
"1788480","0","0","1"
"1792071","0","0","1"
"1792071","0","1","2"
"1792071","0","2","3"
"1792071","0","3","4"
"1792077","0","0","1"
"1792077","0","1","2"
"1792079","0","0","1"
"1792079","0","1","2"
"1792079","0","2","3"
"1792079","0","3","4"
"1792079","0","4","5"
"1792079","0","5","6"
"1792081","0","0","3"
"1792081","0","1","4"
"1792081","0","2","5"
"1792081","0","3","10"
"1792082","0","0","1"
"1792082","0","1","2"
"1792082","0","2","4"
"1792082","0","3","5"
"1792087","0","0","1"
"1792087","0","1","2"
"1792087","0","2","3"
"1792089","0","0","1"
"1792090","0","0","1"
"1792093","0","0","6"
"1792093","0","1","7"
"1792093","0","2","8"
"1792093","0","3","9"
"1792093","0","4","10"
"1792093","0","5","11"
"1792095","0","0","3"
"1793327","0","0","1"
"1796230","0","0","4"
"1796230","0","1","8"
"1796230","0","2","9"
"1796230","0","3","10"
"1819700","0","0","1"
"1819701","0","0","1"
"1819701","0","1","2"
"1819701","1","0","3"
"1819702","0","0","1"
"1819702","0","1","2"
"1819708","0","0","2"
"1819711","0","0","1"
"1819711","0","1","2"
"1819711","0","2","3"
"1819711","0","3","4"
"1819711","1","0","3"
