"main.id","hpq_spisc_mem.id","spisc_mem_refno"
"2968456","0","1"
"2968456","1","2"
"2968458","0","1"
"2968458","1","2"
"2976867","0","1"
"2978433","0","1"
"2978435","0","1"
"2978451","0","1"
"2978451","1","2"
"2978484","0","1"
"2978541","0","1"
"2978559","0","2"
"2978620","0","1"
"2978620","1","2"
"2978626","0","1"
"2978627","0","1"
"2978627","1","2"
"2978632","0","1"
"2978632","1","2"
"2978635","0","1"
"2978635","1","2"
"2978642","0","1"
"2978642","1","2"
"2978674","0","1"
"2978674","1","3"
"2978676","0","1"
"2978676","1","2"
"2978679","0","1"
"2978679","1","2"
"2979508","0","1"
"2979510","0","1"
"2980660","0","1"
"2980686","0","5"
"2980687","0","1"
"2980688","0","1"
"2980692","0","1"
"2980692","1","2"
"2980695","0","1"
"2980698","0","1"
"2985429","0","1"
"2988027","0","1"
"2988027","1","2"
"2989178","0","1"
"2989178","1","2"
"2989183","0","1"
"2989185","0","1"
"2989185","1","2"
"2992943","0","1"
"2992988","0","1"
"2992988","1","2"
"2993101","0","1"
"2993118","0","2"
"2993130","0","3"
"2993132","0","1"
"2993132","1","2"
"2993135","0","1"
"2993175","0","1"
"2993175","1","2"
"2994942","0","1"
"2996631","0","1"
"2996631","1","2"
"2996634","0","1"
"2996637","0","1"
"2996643","0","1"
"2996646","0","1"
"2996646","1","2"
"2996650","0","5"
"2996661","0","1"
"2996663","0","1"
"2996681","0","1"
"3001510","0","1"
"3001510","1","2"
"3001517","0","1"
"3001522","0","1"
"3001524","0","1"
"3001528","0","1"
"3001528","1","2"
"3001529","0","1"
"3001529","1","2"
"3001537","0","1"
"3003005","0","1"
"3003009","0","1"
"3003014","0","1"
"3003028","0","1"
"3003040","0","1"
"3003190","0","1"
"3003199","0","1"
"3003203","0","2"
"3015961","0","1"
"3024596","0","1"
"3024971","0","1"
"3026847","0","1"
"2715235","0","1"
"2715239","0","1"
"2715239","1","2"
"2715242","0","1"
"2715242","1","2"
"2715243","0","1"
"2715243","1","2"
"3027302","0","2"
"3027303","0","1"
"3027306","0","1"
"3027307","0","1"
"3027307","1","2"
"3027309","0","1"
"3027315","0","1"
"3027316","0","1"
"3027317","0","1"
"3027318","0","1"
"3027319","0","1"
"3027319","1","2"
"3027320","0","1"
"3027320","1","2"
"3027330","0","1"
"3027975","0","1"
"3027975","1","2"
"3027985","0","1"
"3027992","0","1"
"3027994","0","1"
"3027994","1","2"
"3028685","0","2"
"3028685","1","1"
"3031822","0","1"
"3031826","0","1"
"3032590","0","1"
"3032592","0","1"
"3032594","0","1"
"3032615","0","2"
"3044190","0","1425016297942"
"3044197","0","1425016297938"
"3044199","0","1425016297939"
"3044200","0","1425016297939"
"3044202","0","1425016297939"
"3044257","0","1425016297941"
"3044421","0","2"
"3044430","0","7"
"3044431","0","1"
"3044442","0","1"
"3044447","0","6"
"3050865","0","1"
"3050865","1","2"
"3050869","0","1"
"3050871","0","1"
"3050872","0","1"
"3050874","0","1"
"3050874","1","2"
"3052464","0","1"
"3052504","0","1"
"3052504","1","2"
"3053490","0","1"
"3060014","0","1"
"3060014","1","2"
"3060018","0","1"
"3060018","1","2"
"3078684","0","1"
"3078711","0","1"
"3078713","0","1"
"3079461","0","1"
"3091293","0","1"
"3091296","0","1"
"3101256","0","1"
"3101293","0","1"
"3104395","0","1"
"3104397","0","1"
"3104398","0","1"
"3104398","1","2"
"3104419","0","1"
"3104419","1","2"
"3104420","0","1"
"3104423","0","1"
"3104425","0","1"
"3104426","0","1"
"3104426","1","2"
"3104431","0","1"
"3104433","0","1"
"3104433","1","2"
"3104435","0","1"
"3104435","1","2"
"3104438","0","1"
"3104439","0","1"
"3104444","0","1"
"3104445","0","1"
"3104445","1","2"
"3104450","0","1"
"3104450","1","3"
"3104450","2","4"
"3104455","0","1"
"3104455","1","2"
"3104458","0","1"
"3104458","1","2"
"3104461","0","1"
"3104461","1","2"
"3104464","0","1"
"3104466","0","1"
"3104468","0","1"
"3104468","1","2"
"3104474","0","1"
"3104475","0","1"
"3104481","0","1"
"3104481","1","2"
"3104485","0","1"
"3104485","1","2"
"3104488","0","1"
"3104488","1","2"
"3104492","0","1"
"3104492","1","2"
"3104495","0","1"
"3104495","1","2"
"3104498","0","1"
"3104498","1","2"
"3104500","0","1"
"3104500","1","2"
"3105452","0","1"
"3106227","0","1"
"3110501","0","2"
"3110729","0","1"
"3111911","0","1"
"3111911","1","2"
"3111921","0","1"
"3111923","0","1"
"3111926","0","1"
"3111926","1","2"
"3111929","0","1"
"3111933","0","1"
"3111943","0","3"
"3111944","0","1"
"3111944","1","2"
"3111958","0","1"
"3111959","0","1"
"3111963","0","4"
"3111969","0","1"
"3111972","0","1"
"3111973","0","1"
"3112000","0","1"
"3112000","1","2"
"3112005","0","1"
"3112006","0","1"
"3112006","1","2"
"3112007","0","1"
"3112009","0","1"
"3117261","0","1"
"3117272","0","1"
"3117275","0","1"
"3117286","0","1"
"3117286","1","2"
"3117313","0","1"
"3117334","0","1"
"3117334","1","2"
"3117337","0","1"
"3117376","0","1"
"3117376","1","2"
"3117422","0","1"
"3117424","0","1"
"3117428","0","1"
"3117449","0","1"
"3117449","1","2"
"3117460","0","1"
"3117460","1","2"
"3117464","0","1"
"3117464","1","2"
"3117465","0","1"
"3117465","1","2"
"3117467","0","2"
"3117488","0","1"
"3117494","0","1"
"3117509","0","1"
"3117528","0","1"
"3117528","1","3"
"3120491","0","1"
"3120494","0","2"
"3120494","1","5"
"3165295","0","1"
"3165362","0","1"
"3165421","0","1"
"3171572","0","1"
"3171576","0","1"
"3171578","0","1"
"3171578","1","2"
"3171594","0","1"
"3173858","0","1"
"3173866","0","1"
"3173867","0","1"
"3173878","0","1"
"3173878","1","2"
"3173893","0","1"
"3173894","0","1"
"3175574","0","1"
"3175584","0","1"
"3175591","0","1"
"3175591","1","2"
"3175596","0","2"
"3175603","0","1"
"3179133","0","1"
"3179143","0","1"
"3179143","1","2"
"3179147","0","1"
"3179150","0","1"
"3182926","0","1"
"3182926","1","2"
"3182954","0","1"
"3185257","0","1"
"3185257","1","2"
"3185261","0","1"
"3185267","0","1"
"3185690","0","1"
"3185693","0","1"
"3191157","0","1"
"3191161","0","1"
"3200440","0","1"
"3200451","0","1"
"3206293","0","1"
"3206293","1","2"
"3206298","0","1"
"3206298","1","2"
"3206308","0","1"
"3206308","1","2"
"3206321","0","1"
"3206323","0","1"
"3206323","1","2"
"3217529","0","1"
"3217534","0","1"
"3217534","1","2"
"3217535","0","1"
"3217540","0","1"
"3217554","0","1"
"3217554","1","2"
"3217555","0","1"
"3217555","1","2"
"3217561","0","1"
"3219108","0","1"
"3219109","0","1"
"3219115","0","1"
"3219115","1","2"
"3219126","0","1"
"3219126","1","2"
"3219127","0","1"
"3219127","1","2"
"3219131","0","1"
"3219133","0","1"
"3219135","0","1"
"3219141","0","1"
"3219144","0","1"
"3219144","1","2"
"3219970","0","2"
"3219972","0","2"
"3223404","0","1"
"3223498","0","1"
"3225073","0","1"
"3225098","0","1"
"3225098","1","2"
"3225115","0","1"
"3225115","1","2"
"3225132","0","1"
"3225132","1","2"
"3230938","0","1"
"3230947","0","1"
"3230952","0","1"
"3230964","0","1"
"3230964","1","2"
"3230969","0","1"
"3238035","0","1"
"3238072","0","1"
"3238072","1","2"
"3238075","0","1"
"3238075","1","2"
"3247231","0","1"
"3247231","1","2"
"3247255","0","1"
"3247255","1","2"
"3247264","0","1"
"3247264","1","2"
"3258171","0","1"
"3258172","0","1"
"3265159","0","1"
"3265159","1","2"
"3265640","0","1"
"3265645","0","1"
"3265652","0","1"
"3265926","0","1"
"3265926","1","2"
"3265927","0","1"
"3265928","0","1"
"3265930","0","1"
"3265963","0","1"
"3265963","1","2"
"3265965","0","1"
"3269204","0","1"
"3269212","0","1"
"3269240","0","1"
"3269240","1","2"
"3269243","0","1"
"3269257","0","1"
"3269257","1","2"
"3269261","0","1"
"3269266","0","1"
"3269266","1","2"
"3269273","0","1"
"3269276","0","1"
"3269276","1","2"
"3269288","0","1"
"3269444","0","1"
"3269445","0","1"
"3279961","0","1"
"3279964","0","1"
"3279964","1","2"
"3279966","0","1"
"3279966","1","2"
"3297187","0","1"
"3297187","1","2"
"3297191","0","1"
"3303862","0","1"
"3322396","0","1"
"3322610","0","1"
"3326148","0","14"
"3326154","0","1"
"3326158","0","2"
"3326158","1","11"
"3326167","0","2"
"3326174","0","1"
"3326174","1","2"
"3327250","0","1"
"3327254","0","6"
"3327254","1","7"
"3327258","0","1"
"3327258","1","3"
"3327265","0","7"
"3335779","0","2"
"3335785","0","1"
"3335785","1","2"
"3337738","0","4"
"3337738","1","5"
"3337743","0","4"
"3337940","0","1"
"3337941","0","1"
"3337944","0","1"
"3342292","0","1"
"3342292","1","2"
"3357705","0","1"
"3364713","0","1"
"3364720","0","1"
"3364720","1","2"
"3373342","0","1"
"3373368","0","1"
"3373375","0","1"
"3373378","0","1"
"3373380","0","1"
"3389969","0","1"
"3389973","0","1"
"3389973","1","2"
"3396967","0","2"
"3396972","0","2"
"3396974","0","1"
"3396974","1","2"
"3396976","0","1"
"3396979","0","2"
"3396982","0","2"
"3396986","0","5"
"3396990","0","5"
"3396994","0","2"
"3396994","1","3"
"3396997","0","3"
"3396997","1","4"
"3397003","0","3"
"3397012","0","1"
"3397020","0","1"
"3397020","1","2"
"3397026","0","1"
"3397026","1","2"
"3432155","0","1"
"3432158","0","1"
"3432158","1","2"
"3432159","0","1"
"3432199","0","1"
"3436070","0","3"
"3449064","0","1"
"3450661","0","1"
"3450663","0","1"
"3450663","1","2"
"3456790","0","1"
"3456817","0","1"
"3456817","1","4"
"3483202","0","1"
"3483205","0","1"
"3483219","0","1"
"3483219","1","2"
"3483377","0","1"
"3483380","0","5"
"3487525","0","3"
"3508776","0","1"
"3508776","1","3"
"3508777","0","1"
"3508786","0","1"
"3509367","0","1"
"3509373","0","1"
"3509382","0","1"
"3509385","0","1"
"3509385","1","3"
"3518622","0","1470162169286"
"3518622","1","1470162169287"
"3519960","0","1"
"3519960","1","2"
"3520114","0","5"
"3520119","0","1"
"3520119","1","6"
"3520272","0","1"
"3520277","0","1"
"3520281","0","1"
"3520281","1","2"
"3523699","0","1"
"3523703","0","1"
"3523712","0","1"
"3523716","0","4"
"3523792","0","1"
"3523792","1","4"
"3528502","0","1"
"3528514","0","1"
"3528520","0","4"
"3528552","0","1"
"3528561","0","1"
"3528566","0","1"
"3528606","0","1"
"3528611","0","1"
"3528618","0","1"
"3528641","0","1"
"3528650","0","1"
"3528650","1","2"
"3528663","0","1"
"3528663","1","2"
"3528664","0","1"
"3528675","0","1"
"3528686","0","1"
"3528689","0","1"
"3528689","1","2"
"3528691","0","1"
"3528697","0","1"
"3528717","0","1"
"3542498","0","1"
"3542504","0","1"
"3649014","0","1"
"3649014","1","2"
"3649022","0","1"
"3650566","0","1"
"3730014","0","1"
"3730014","1","2"
"3730017","0","1"
"3730030","0","1"
"3730030","1","2"
"3737041","0","1"
"3759159","0","2"
"3759171","0","1"
"3759180","0","1"
"3783498","0","1"
"3783504","0","1"
"3783504","1","2"
"3797377","0","1"
"3797377","1","2"
"3797433","0","1"
"3803666","0","1"
"3843719","0","1"
"3843731","0","1"
"3843732","0","1"
"3843744","0","1"
"3843772","0","1"
"3843773","0","1"
"3843773","1","2"
"3889244","0","2"
"3889244","1","1"
"3889246","0","1"
"3889246","1","2"
"3889256","0","1"
"3889256","1","2"
"3889259","0","1"
"3889259","1","2"
"3889265","0","1"
"3889265","1","2"
"3910910","0","23"
"3911006","0","2"
"3911013","0","1"
"3912966","0","1"
"3920510","0","1"
"3920525","0","1"
"3926049","0","1"
"3926070","0","1"
"3926070","1","2"
"3926075","0","1"
"3928413","0","1"
"3933974","0","1"
"3936631","0","1"
"4116214","0","1"
"4116222","0","1"
"4116222","1","2"
"4300011","0","1"
"4300011","1","2"
"4300011","2","3"
"4300072","0","1"
"4300072","1","2"
"4301069","0","1"
"4301069","1","2"
"4301435","0","1"
"4330009","0","2"
"4330012","0","1"
"7320079","0","3"
"7320136","0","1"
"7320136","1","2"
"935468","0","1"
"935468","1","2"
